シート種別,事業年度,予算事業ID,事業名,府省庁の建制順,政策所管府省庁,府省庁,局・庁,部,課,室,班,係,支出先ブロック（国庫債務負担行為等による契約）,契約先名（国庫債務負担行為等による契約）,契約先の法人番号（国庫債務負担行為等による契約）,契約先の所在地（国庫債務負担行為等による契約）,契約先の法人種別（国庫債務負担行為等による契約）,契約概要（契約名）（国庫債務負担行為等による契約）,その他の契約,契約額（国庫債務負担行為等による契約）,契約方式等（国庫債務負担行為等による契約）,具体的な契約方式等（国庫債務負担行為等による契約）,入札者数（応募者数）（国庫債務負担行為等による契約）,落札率（％）（国庫債務負担行為等による契約）,一者応札・一者応募又は競争性のない随意契約となった理由及び改善策（契約額10億円以上）（国庫債務負担行為等による契約）,その他の契約（国庫債務負担行為等による契約）
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,三菱重工業株式会社,8010401050387,東京都千代田区丸の内３丁目２番３号,301,"COOLING UNIT,ELECTRONIC EQUIPM外2品目",f,54304800,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,三菱電機ディフェンス＆スペーステクノロジーズ株式会社,7010701017021,東京都品川区大崎１丁目１５番９号,301,"DIVIDER,POWER,RADIO FREQUENCY外",f,388421000,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,三菱電機ディフェンス＆スペーステクノロジーズ株式会社,7010701017021,東京都品川区大崎１丁目１５番９号,301,CIRCUIT CARD ASSY外9品目,f,109995600,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,三菱電機ディフェンス＆スペーステクノロジーズ株式会社,7010701017021,東京都品川区大崎１丁目１５番９号,301,OPTICAL CABLE ASSY,f,61014800,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,三菱電機ディフェンス＆スペーステクノロジーズ株式会社,7010701017021,東京都品川区大崎１丁目１５番９号,301,その他,t,25254900,,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,三菱電機株式会社,4010001008772,東京都千代田区丸の内２丁目７番３号,301,その他,t,22838013000,,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,三菱電機株式会社,4010001008772,東京都千代田区丸の内２丁目７番３号,301,RECEIVER TRANSMITTER SUBASSY外1,f,1091424400,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,三菱電機株式会社,4010001008772,東京都千代田区丸の内２丁目７番３号,301,MODULE,f,821483520,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,三菱電機株式会社,4010001008772,東京都千代田区丸の内２丁目７番３号,301,MODULE外7品目,f,704597300,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,富士通ディフェンス＆ナショナルセキュリティ株式会社,9020001070098,神奈川県川崎市中原区上小田中４丁目１番１号,301,RF-A1 UNIT外1品目,f,234014000,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,富士通ディフェンス＆ナショナルセキュリティ株式会社,9020001070098,神奈川県川崎市中原区上小田中４丁目１番１号,301,CONTROL PART,f,162173000,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,富士通ディフェンス＆ナショナルセキュリティ株式会社,9020001070098,神奈川県川崎市中原区上小田中４丁目１番１号,301,RF TEST SET外1品目,f,90926000,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,富士通ディフェンス＆ナショナルセキュリティ株式会社,9020001070098,神奈川県川崎市中原区上小田中４丁目１番１号,301,その他,t,47487000,,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,日本電気株式会社,7010401022916,東京都港区芝５丁目７番１号,301,その他,t,510518800,,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,日本電気株式会社,7010401022916,東京都港区芝５丁目７番１号,301,"RECEIVER SUBASSY,RADAR",f,385228800,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,日本電気株式会社,7010401022916,東京都港区芝５丁目７番１号,301,"CONTROL,COMMUNICATION SYSTEM外2",f,196680000,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,日本電気株式会社,7010401022916,東京都港区芝５丁目７番１号,301,TRANSMITTER RECEIVER PANEL,f,142877900,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,東芝インフラシステムズ株式会社,2011101014084,神奈川県川崎市幸区堀川町７２番地３４,301,その他,t,1810896100,,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,東芝インフラシステムズ株式会社,2011101014084,神奈川県川崎市幸区堀川町７２番地３４,301,INTERROGATOR SET,f,987621800,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,東芝インフラシステムズ株式会社,2011101014084,神奈川県川崎市幸区堀川町７２番地３４,301,AMPLIFIER外2品目,f,529555400,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,東芝インフラシステムズ株式会社,2011101014084,神奈川県川崎市幸区堀川町７２番地３４,301,IFF CONTROL CPU 2 CARD外1品目,f,244264900,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,東芝電波プロダクツ株式会社,1020001081053,神奈川県川崎市幸区小向東芝町１番地,301,VOICE INTERFACE UNIT1外5品目,f,68750000,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,東芝電波プロダクツ株式会社,1020001081053,神奈川県川崎市幸区小向東芝町１番地,301,MODEM UNIT外4品目,f,49419700,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,東芝電波プロダクツ株式会社,1020001081053,神奈川県川崎市幸区小向東芝町１番地,301,LOG AMPLIFIER外2品目,f,47817000,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,東芝電波プロダクツ株式会社,1020001081053,神奈川県川崎市幸区小向東芝町１番地,301,その他,t,34430000,,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,株式会社日立製作所,7010001008844,東京都千代田区丸の内１丁目６番６号,301,CONVERTER A外1品目,f,75996800,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,株式会社日立製作所,7010001008844,東京都千代田区丸の内１丁目６番６号,301,RADIO TRANSMISSION UNIT C CENT外2品目,f,69899687,一般競争契約（最低価格）,,1,96.6,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,株式会社日立製作所,7010001008844,東京都千代田区丸の内１丁目６番６号,301,TOWER外5品目,f,53317000,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,株式会社日立製作所,7010001008844,東京都千代田区丸の内１丁目６番６号,301,その他,t,35048068,,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,株式会社明電エンジニアリング,1010701028239,東京都品川区大崎５丁目５番５号,301,"CONNECTOR AND ADAPTER,CASE EPP",f,201740000,一般競争契約（最低価格）,,1,99.9,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,株式会社明電エンジニアリング,1010701028239,東京都品川区大崎５丁目５番５号,301,BOLT外135品目,f,116436166,一般競争契約（最低価格）,,1,99.6,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,株式会社明電エンジニアリング,1010701028239,東京都品川区大崎５丁目５番５号,301,PRE FUEL FILTER ASSY外10品目,f,31369470,一般競争契約（最低価格）,,1,99.9,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,株式会社明電エンジニアリング,1010701028239,東京都品川区大崎５丁目５番５号,301,その他,t,2928420,,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,ＮＥＣネットワーク・センサ株式会社,7012401000240,東京都府中市日新町１丁目１０番地,301,その他,t,552297900,,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,ＮＥＣネットワーク・センサ株式会社,7012401000240,東京都府中市日新町１丁目１０番地,301,POWER SUPPLY,f,167031700,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,ＮＥＣネットワーク・センサ株式会社,7012401000240,東京都府中市日新町１丁目１０番地,301,電子管LD4516,f,162492000,随意契約（不落・不調）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,ＮＥＣネットワーク・センサ株式会社,7012401000240,東京都府中市日新町１丁目１０番地,301,電子管LD4375C,f,125697000,随意契約（不落・不調）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,C,キーサイト・テクノロジー株式会社,3010403011350,東京都八王子市高倉町９番１号,301,ﾊﾟﾜｰｾﾝｻ校正ｼｽﾃﾑの借上,f,134673000,随意契約（不落・不調）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,C,リコージャパン株式会社,1010001110829,東京都大田区中馬込１丁目３番６号,301,複合機の借上【Ａ４】,f,1664317996,随意契約（不落・不調）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,C,リコージャパン株式会社,1010001110829,東京都大田区中馬込１丁目３番６号,301,複合機の借上【Ａ３】,f,641171322,一般競争契約（最低価格）,,2,88.5,,f
